sl.no,Topic Name,Link to List of Repo,link
1077,Objective-C,https://github.com/topics/Objective-C,https://github.com/realm/realm-swift
1078,Objective-C,https://github.com/topics/Objective-C,https://github.com/OpenEmu/OpenEmu
1079,Objective-C,https://github.com/topics/Objective-C,https://github.com/kyleneideck/BackgroundMusic
1080,Objective-C,https://github.com/topics/Objective-C,https://github.com/facebook/infer
1081,OpenGL,https://github.com/topics/OpenGL,https://github.com/alacritty/alacritty
1082,OpenGL,https://github.com/topics/OpenGL,https://github.com/kovidgoyal/kitty
1083,OpenGL,https://github.com/topics/OpenGL,https://github.com/raysan5/raylib
1084,OpenGL,https://github.com/topics/OpenGL,https://github.com/ssloy/tinyrenderer
1085,OpenGL,https://github.com/topics/OpenGL,https://github.com/lettier/3d-game-shaders-for-beginners
1086,OpenGL,https://github.com/topics/OpenGL,https://github.com/google/filament
1087,OpenGL,https://github.com/topics/OpenGL,https://github.com/bkaradzic/bgfx
1088,OpenGL,https://github.com/topics/OpenGL,https://github.com/OpenRCT2/OpenRCT2
1089,OpenGL,https://github.com/topics/OpenGL,https://github.com/glfw/glfw
1090,OpenGL,https://github.com/topics/OpenGL,https://github.com/SFTtech/openage
1091,Operating system,https://github.com/topics/Operating-system,https://github.com/huihut/interview
1092,Operating system,https://github.com/topics/Operating-system,https://github.com/SerenityOS/serenity
1093,Operating system,https://github.com/topics/Operating-system,https://github.com/HeyPuter/puter
1094,Operating system,https://github.com/topics/Operating-system,https://github.com/Awesome-HarmonyOS/HarmonyOS
1095,Operating system,https://github.com/topics/Operating-system,https://github.com/redox-os/redox
1096,Operating system,https://github.com/topics/Operating-system,https://github.com/phil-opp/blog_os
1097,Operating system,https://github.com/topics/Operating-system,https://github.com/reactos/reactos
1098,Operating system,https://github.com/topics/Operating-system,https://github.com/rust-embedded/rust-raspberrypi-OS-tutorials
1099,Operating system,https://github.com/topics/Operating-system,https://github.com/s-matyukevich/raspberry-pi-os
1100,Operating system,https://github.com/topics/Operating-system,https://github.com/tuhdo/os01
1101,P2P,https://github.com/topics/P2P,https://github.com/fatedier/frp
1102,P2P,https://github.com/topics/P2P,https://github.com/bitcoin/bitcoin
1103,P2P,https://github.com/topics/P2P,https://github.com/rustdesk/rustdesk
1104,P2P,https://github.com/topics/P2P,https://github.com/syncthing/syncthing
1105,P2P,https://github.com/topics/P2P,https://github.com/ethereum/go-ethereum
1106,P2P,https://github.com/topics/P2P,https://github.com/webtorrent/webtorrent
1107,P2P,https://github.com/topics/P2P,https://github.com/ipfs/ipfs
1108,P2P,https://github.com/topics/P2P,https://github.com/mudler/LocalAI
1109,P2P,https://github.com/topics/P2P,https://github.com/HelloZeroNet/ZeroNet
1110,P2P,https://github.com/topics/P2P,https://github.com/amark/gun
1111,Package manager,https://github.com/topics/Package-manager,https://github.com/yarnpkg/yarn
1112,Package manager,https://github.com/topics/Package-manager,https://github.com/Homebrew/brew
1113,Package manager,https://github.com/topics/Package-manager,https://github.com/python-poetry/poetry
1114,Package manager,https://github.com/topics/Package-manager,https://github.com/pnpm/pnpm
1115,Package manager,https://github.com/topics/Package-manager,https://github.com/composer/composer
1116,Package manager,https://github.com/topics/Package-manager,https://github.com/microsoft/winget-cli
1117,Package manager,https://github.com/topics/Package-manager,https://github.com/microsoft/vcpkg
1118,Package manager,https://github.com/topics/Package-manager,https://github.com/bower/bower
1119,Package manager,https://github.com/topics/Package-manager,https://github.com/Carthage/Carthage
1120,Package manager,https://github.com/topics/Package-manager,https://github.com/CocoaPods/CocoaPods
1121,Parsing,https://github.com/topics/Parsing,https://github.com/gchq/CyberChef
1122,Parsing,https://github.com/topics/Parsing,https://github.com/pydantic/pydantic
1123,Parsing,https://github.com/topics/Parsing,https://github.com/tree-sitter/tree-sitter
1124,Parsing,https://github.com/topics/Parsing,https://github.com/antlr/antlr4
1125,Parsing,https://github.com/topics/Parsing,https://github.com/DoctorWkt/acwj
1126,Parsing,https://github.com/topics/Parsing,https://github.com/soxoj/maigret
1127,Parsing,https://github.com/topics/Parsing,https://github.com/jquery/esprima
1128,Parsing,https://github.com/topics/Parsing,https://github.com/fabian-hiller/valibot
1129,Parsing,https://github.com/topics/Parsing,https://github.com/marmelroy/PhoneNumberKit
1130,Parsing,https://github.com/topics/Parsing,https://github.com/estree/estree
1131,Perl,https://github.com/topics/Perl,https://github.com/learnbyexample/Command-line-text-processing
1132,Perl,https://github.com/topics/Perl,https://github.com/theos/theos
1133,Perl,https://github.com/topics/Perl,https://github.com/kaitai-io/kaitai_struct
1134,Perl,https://github.com/topics/Perl,https://github.com/imapsync/imapsync
1135,Perl,https://github.com/topics/Perl,https://github.com/rsnapshot/rsnapshot
1136,Perl,https://github.com/topics/Perl,https://github.com/exiftool/exiftool
1137,Perl,https://github.com/topics/Perl,https://github.com/weechat/weechat
1138,Perl,https://github.com/topics/Perl,https://github.com/apache/avro
1139,Perl,https://github.com/topics/Perl,https://github.com/mojolicious/mojo
1140,Perl,https://github.com/topics/Perl,https://github.com/HariSekhon/DevOps-Bash-tools
1141,Phaser,https://github.com/topics/Phaser,https://github.com/phaserjs/phaser
1142,Phaser,https://github.com/topics/Phaser,https://github.com/nicholas-ochoa/OpenSC2K
1143,Phaser,https://github.com/topics/Phaser,https://github.com/channingbreeze/games
1144,Phaser,https://github.com/topics/Phaser,https://github.com/ssusnic/Machine-Learning-Flappy-Bird
1145,Phaser,https://github.com/topics/Phaser,https://github.com/phaserjs/phaser-ce-examples
1146,Phaser,https://github.com/topics/Phaser,https://github.com/phaserjs/phaser-ce
1147,Phaser,https://github.com/topics/Phaser,https://github.com/lean/phaser-es6-webpack
1148,Phaser,https://github.com/topics/Phaser,https://github.com/rexrainbow/phaser3-rex-notes
1149,Phaser,https://github.com/topics/Phaser,https://github.com/phaserjs/template-webpack
1150,Phaser,https://github.com/topics/Phaser,https://github.com/digitsensitive/phaser3-typescript
1151,PHP,https://github.com/topics/PHP,https://github.com/laravel/laravel
1152,PHP,https://github.com/topics/PHP,https://github.com/LeCoupa/awesome-cheatsheets
1153,PHP,https://github.com/topics/PHP,https://github.com/laravel/framework
1154,PHP,https://github.com/topics/PHP,https://github.com/ziadoz/awesome-php
1155,PHP,https://github.com/topics/PHP,https://github.com/symfony/symfony
1156,PHP,https://github.com/topics/PHP,https://github.com/composer/composer
1157,PHP,https://github.com/topics/PHP,https://github.com/coollabsio/coolify
1158,PHP,https://github.com/topics/PHP,https://github.com/nextcloud/server
1159,PHP,https://github.com/topics/PHP,https://github.com/guzzle/guzzle
1160,PHP,https://github.com/topics/PHP,https://github.com/DesignPatternsPHP/DesignPatternsPHP
1161,PICO-8,https://github.com/topics/PICO-8,https://github.com/kitao/pyxel
1162,PICO-8,https://github.com/topics/PICO-8,https://github.com/pico-8/awesome-PICO-8
1163,PICO-8,https://github.com/topics/PICO-8,https://github.com/picolove/picolove
1164,PICO-8,https://github.com/topics/PICO-8,https://github.com/jtothebell/fake-08
1165,PICO-8,https://github.com/topics/PICO-8,https://github.com/dansanderson/picotool
1166,PICO-8,https://github.com/topics/PICO-8,https://github.com/Liquidream/scumm-8
1167,PICO-8,https://github.com/topics/PICO-8,https://github.com/Jakz/retro8
1168,PICO-8,https://github.com/topics/PICO-8,https://github.com/torch2424/picoDeploy
1169,PICO-8,https://github.com/topics/PICO-8,https://github.com/0xcafed00d/tac08
1170,PICO-8,https://github.com/topics/PICO-8,https://github.com/wh0am1-dev/pico8-api
1171,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/aseprite/aseprite
1172,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/piskelapp/piskel
1173,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/gelstudios/gitfiti
1174,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/dicebear/dicebear
1175,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/Orama-Interactive/Pixelorama
1176,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/jvalen/pixel-art-react
1177,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/LibreSprite/LibreSprite
1178,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/JannisX11/blockbench
1179,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/cloudhead/rx
1180,Pixel Art,https://github.com/topics/Pixel-Art,https://github.com/javierbyte/img2css
1181,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/netdata/netdata
1182,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/supabase/supabase
1183,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/gogs/gogs
1184,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/nocodb/nocodb
1185,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/discourse/discourse
1186,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/dbeaver/dbeaver
1187,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/prisma/prisma
1188,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/metabase/metabase
1189,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/QuivrHQ/quivr
1190,PostgreSQL,https://github.com/topics/PostgreSQL,https://github.com/typeorm/typeorm
1191,Project management,https://github.com/topics/Project-management,https://github.com/AppFlowy-IO/AppFlowy
1192,Project management,https://github.com/topics/Project-management,https://github.com/makeplane/plane
1193,Project management,https://github.com/topics/Project-management,https://github.com/mattermost/focalboard
1194,Project management,https://github.com/topics/Project-management,https://github.com/frappe/erpnext
1195,Project management,https://github.com/topics/Project-management,https://github.com/joelparkerhenderson/architecture-decision-record
1196,Project management,https://github.com/topics/Project-management,https://github.com/opf/openproject
1197,Project management,https://github.com/topics/Project-management,https://github.com/kanboard/kanboard
1198,Project management,https://github.com/topics/Project-management,https://github.com/hcengineering/platform
1199,Project management,https://github.com/topics/Project-management,https://github.com/kuaifan/dootask
1200,Project management,https://github.com/topics/Project-management,https://github.com/Leantime/leantime
1201,Publishing,https://github.com/topics/Publishing,https://github.com/TryGhost/Ghost
1202,Publishing,https://github.com/topics/Publishing,https://github.com/lerna/lerna
1203,Publishing,https://github.com/topics/Publishing,https://github.com/jgm/pandoc
1204,Publishing,https://github.com/topics/Publishing,https://github.com/timlrx/tailwind-nextjs-starter-blog
1205,Publishing,https://github.com/topics/Publishing,https://github.com/nteract/papermill
1206,Publishing,https://github.com/topics/Publishing,https://github.com/writefreely/writefreely
1207,Publishing,https://github.com/topics/Publishing,https://github.com/Triple-T/gradle-play-publisher
1208,Publishing,https://github.com/topics/Publishing,https://github.com/austintoddj/canvas
1209,Publishing,https://github.com/topics/Publishing,https://github.com/themsaid/wink
1210,Publishing,https://github.com/topics/Publishing,https://github.com/substance/substance
1211,PWA,https://github.com/topics/PWA,https://github.com/angular/angular
1212,PWA,https://github.com/topics/PWA,https://github.com/hoppscotch/hoppscotch
1213,PWA,https://github.com/topics/PWA,https://github.com/ionic-team/ionic-framework
1214,PWA,https://github.com/topics/PWA,https://github.com/freeCodeCamp/devdocs
1215,PWA,https://github.com/topics/PWA,https://github.com/GoogleChrome/lighthouse
1216,PWA,https://github.com/topics/PWA,https://github.com/qier222/YesPlayMusic
1217,PWA,https://github.com/topics/PWA,https://github.com/quasarframework/quasar
1218,PWA,https://github.com/topics/PWA,https://github.com/RobinLinus/snapdrop
1219,PWA,https://github.com/topics/PWA,https://github.com/dailydotdev/daily
1220,PWA,https://github.com/topics/PWA,https://github.com/Lissy93/dashy
1221,Python,https://github.com/topics/Python,https://github.com/donnemartin/system-design-primer
1222,Python,https://github.com/topics/Python,https://github.com/vinta/awesome-python
1223,Python,https://github.com/topics/Python,https://github.com/tensorflow/tensorflow
1224,Python,https://github.com/topics/Python,https://github.com/TheAlgorithms/Python
1225,Python,https://github.com/topics/Python,https://github.com/practical-tutorials/project-based-learning
1226,Python,https://github.com/topics/Python,https://github.com/CyC2018/CS-Notes
1227,Python,https://github.com/topics/Python,https://github.com/Significant-Gravitas/AutoGPT
1228,Python,https://github.com/topics/Python,https://github.com/huggingface/transformers
1229,Python,https://github.com/topics/Python,https://github.com/Chalarangelo/30-seconds-of-code
1230,Python,https://github.com/topics/Python,https://github.com/justjavac/free-programming-books-zh_CN
1231,Qt,https://github.com/topics/Qt,https://github.com/flameshot-org/flameshot
1232,Qt,https://github.com/topics/Qt,https://github.com/Swordfish90/cool-retro-term
1233,Qt,https://github.com/topics/Qt,https://github.com/matplotlib/matplotlib
1234,Qt,https://github.com/topics/Qt,https://github.com/barry-ran/QtScrcpy
1235,Qt,https://github.com/topics/Qt,https://github.com/PySimpleGUI/PySimpleGUI
1236,Qt,https://github.com/topics/Qt,https://github.com/SFTtech/openage
1237,Qt,https://github.com/topics/Qt,https://github.com/musescore/MuseScore
1238,Qt,https://github.com/topics/Qt,https://github.com/MatsuriDayo/nekoray
1239,Qt,https://github.com/topics/Qt,https://github.com/mapeditor/tiled
1240,Qt,https://github.com/topics/Qt,https://github.com/jopohl/urh
1241,R,https://github.com/topics/R,https://github.com/microsoft/ML-For-Beginners
1242,R,https://github.com/topics/R,https://github.com/apache/spark
1243,R,https://github.com/topics/R,https://github.com/plotly/dash
1244,R,https://github.com/topics/R,https://github.com/facebook/prophet
1245,R,https://github.com/topics/R,https://github.com/microsoft/LightGBM
1246,R,https://github.com/topics/R,https://github.com/FavioVazquez/ds-cheatsheets
1247,R,https://github.com/topics/R,https://github.com/kanaka/mal
1248,R,https://github.com/topics/R,https://github.com/HugoBlox/hugo-blox-builder
1249,R,https://github.com/topics/R,https://github.com/catboost/catboost
1250,R,https://github.com/topics/R,https://github.com/Netflix/metaflow
1251,Rails,https://github.com/topics/Rails,https://github.com/rails/rails
1252,Rails,https://github.com/topics/Rails,https://github.com/discourse/discourse
1253,Rails,https://github.com/topics/Rails,https://github.com/heartcombo/devise
1254,Rails,https://github.com/topics/Rails,https://github.com/gitlabhq/gitlabhq
1255,Rails,https://github.com/topics/Rails,https://github.com/forem/forem
1256,Rails,https://github.com/topics/Rails,https://github.com/chatwoot/chatwoot
1257,Rails,https://github.com/topics/Rails,https://github.com/diaspora/diaspora
1258,Rails,https://github.com/topics/Rails,https://github.com/spree/spree
1259,Rails,https://github.com/topics/Rails,https://github.com/activeadmin/activeadmin
1260,Rails,https://github.com/topics/Rails,https://github.com/kaminari/kaminari
1261,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/home-assistant/core
1262,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/netdata/netdata
1263,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/pi-hole/pi-hole
1264,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/gogs/gogs
1265,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/hwdsl2/setup-ipsec-vpn
1266,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/raysan5/raylib
1267,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/MagicMirrorOrg/MagicMirror
1268,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/jarun/nnn
1269,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/microsoft/IoT-For-Beginners
1270,Raspberry Pi,https://github.com/topics/Raspberry-Pi,https://github.com/rwaldron/johnny-five
1271,Ratchet,https://github.com/topics/Ratchet,https://github.com/twbs/ratchet
1272,Ratchet,https://github.com/topics/Ratchet,https://github.com/ratchetphp/Ratchet
1273,Ratchet,https://github.com/topics/Ratchet,https://github.com/interference-security/DVWS
1274,Ratchet,https://github.com/topics/Ratchet,https://github.com/amirsanni/Video-Call-App
1275,Ratchet,https://github.com/topics/Ratchet,https://github.com/joni-jones/yii2-wschat
1276,Ratchet,https://github.com/topics/Ratchet,https://github.com/kishor10d/CodeIgniter-Ratchet-Websocket
1277,Ratchet,https://github.com/topics/Ratchet,https://github.com/takielias/codeigniter-websocket
1278,Ratchet,https://github.com/topics/Ratchet,https://github.com/amirsanni/conference-call-ratchet
1279,Ratchet,https://github.com/topics/Ratchet,https://github.com/Koleok/jest-coverage-ratchet
1280,Ratchet,https://github.com/topics/Ratchet,https://github.com/durgesh-sahani/chatroom-php-mysql-ratchet
1281,React,https://github.com/topics/React,https://github.com/freeCodeCamp/freeCodeCamp
1282,React,https://github.com/topics/React,https://github.com/facebook/react
1283,React,https://github.com/topics/React,https://github.com/vercel/next.js
1284,React,https://github.com/topics/React,https://github.com/facebook/react-native
1285,React,https://github.com/topics/React,https://github.com/justjavac/free-programming-books-zh_CN
1286,React,https://github.com/topics/React,https://github.com/facebook/create-react-app
1287,React,https://github.com/topics/React,https://github.com/mui/material-ui
1288,React,https://github.com/topics/React,https://github.com/ant-design/ant-design
1289,React,https://github.com/topics/React,https://github.com/storybookjs/storybook
1290,React,https://github.com/topics/React,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web
1291,React Native,https://github.com/topics/React-Native,https://github.com/facebook/react-native
1292,React Native,https://github.com/topics/React-Native,https://github.com/justjavac/free-programming-books-zh_CN
1293,React Native,https://github.com/topics/React-Native,https://github.com/storybookjs/storybook
1294,React Native,https://github.com/topics/React-Native,https://github.com/enaqx/awesome-react
1295,React Native,https://github.com/topics/React-Native,https://github.com/laurent22/joplin
1296,React Native,https://github.com/topics/React-Native,https://github.com/appwrite/appwrite
1297,React Native,https://github.com/topics/React-Native,https://github.com/dkhamsing/open-source-ios-apps
1298,React Native,https://github.com/topics/React-Native,https://github.com/react-hook-form/react-hook-form
1299,React Native,https://github.com/topics/React-Native,https://github.com/sudheerj/reactjs-interview-questions
1300,React Native,https://github.com/topics/React-Native,https://github.com/NervJS/taro
1301,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/CodeHubApp/CodeHub
1302,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/reactiveui/ReactiveUI
1303,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/skatejs/skatejs
1304,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/wieslawsoltes/Dock
1305,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/Wouterdek/NodeNetwork
1306,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/chayxana/Restaurant-App
1307,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/reactiveui/Camelotia
1308,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/SimpleStateMachine/SimpleStateMachineNodeEditor
1309,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/reactiveui/ReactiveUI.Samples
1310,ReactiveUI,https://github.com/topics/ReactiveUI,https://github.com/TheEightBot/Reactive-Examples
1311,Redux,https://github.com/topics/Redux,https://github.com/reduxjs/redux
1312,Redux,https://github.com/topics/Redux,https://github.com/pmndrs/zustand
1313,Redux,https://github.com/topics/Redux,https://github.com/Asabeneh/30-Days-Of-JavaScript
1314,Redux,https://github.com/topics/Redux,https://github.com/sudheerj/reactjs-interview-questions
1315,Redux,https://github.com/topics/Redux,https://github.com/react-boilerplate/react-boilerplate
1316,Redux,https://github.com/topics/Redux,https://github.com/immerjs/immer
1317,Redux,https://github.com/topics/Redux,https://github.com/Asabeneh/30-Days-Of-React
1318,Redux,https://github.com/topics/Redux,https://github.com/reduxjs/react-redux
1319,Redux,https://github.com/topics/Redux,https://github.com/markerikson/react-redux-links
1320,Redux,https://github.com/topics/Redux,https://github.com/redux-saga/redux-saga
1321,REST API,https://github.com/topics/REST-API,https://github.com/hoppscotch/hoppscotch
1322,REST API,https://github.com/topics/REST-API,https://github.com/nocodb/nocodb
1323,REST API,https://github.com/topics/REST-API,https://github.com/Kong/insomnia
1324,REST API,https://github.com/topics/REST-API,https://github.com/httpie/cli
1325,REST API,https://github.com/topics/REST-API,https://github.com/gofiber/fiber
1326,REST API,https://github.com/topics/REST-API,https://github.com/hasura/graphql-engine
1327,REST API,https://github.com/topics/REST-API,https://github.com/zeromicro/go-zero
1328,REST API,https://github.com/topics/REST-API,https://github.com/makeplane/plane
1329,REST API,https://github.com/topics/REST-API,https://github.com/swagger-api/swagger-ui
1330,REST API,https://github.com/topics/REST-API,https://github.com/microsoft/api-guidelines
1331,Ruby,https://github.com/topics/Ruby,https://github.com/DopplerHQ/awesome-interview-questions
1332,Ruby,https://github.com/topics/Ruby,https://github.com/rails/rails
1333,Ruby,https://github.com/topics/Ruby,https://github.com/jekyll/jekyll
1334,Ruby,https://github.com/topics/Ruby,https://github.com/discourse/discourse
1335,Ruby,https://github.com/topics/Ruby,https://github.com/serhii-londar/open-source-mac-os-apps
1336,Ruby,https://github.com/topics/Ruby,https://github.com/Homebrew/brew
1337,Ruby,https://github.com/topics/Ruby,https://github.com/fastlane/fastlane
1338,Ruby,https://github.com/topics/Ruby,https://github.com/SeleniumHQ/selenium
1339,Ruby,https://github.com/topics/Ruby,https://github.com/maybe-finance/maybe
1340,Ruby,https://github.com/topics/Ruby,https://github.com/hashicorp/vagrant
1341,Rust,https://github.com/topics/Rust,https://github.com/rust-lang/rust
1342,Rust,https://github.com/topics/Rust,https://github.com/denoland/deno
1343,Rust,https://github.com/topics/Rust,https://github.com/tauri-apps/tauri
1344,Rust,https://github.com/topics/Rust,https://github.com/rustdesk/rustdesk
1345,Rust,https://github.com/topics/Rust,https://github.com/alacritty/alacritty
1346,Rust,https://github.com/topics/Rust,https://github.com/lencx/ChatGPT
1347,Rust,https://github.com/topics/Rust,https://github.com/rust-lang/rustlings
1348,Rust,https://github.com/topics/Rust,https://github.com/AppFlowy-IO/AppFlowy
1349,Rust,https://github.com/topics/Rust,https://github.com/sharkdp/bat
1350,Rust,https://github.com/topics/Rust,https://github.com/BurntSushi/ripgrep
1351,Sass,https://github.com/topics/Sass,https://github.com/twbs/bootstrap
1352,Sass,https://github.com/topics/Sass,https://github.com/bailicangdu/vue2-elm
1353,Sass,https://github.com/topics/Sass,https://github.com/tabler/tabler
1354,Sass,https://github.com/topics/Sass,https://github.com/IanLunn/Hover
1355,Sass,https://github.com/topics/Sass,https://github.com/akveo/ngx-admin
1356,Sass,https://github.com/topics/Sass,https://github.com/palantir/blueprint
1357,Sass,https://github.com/topics/Sass,https://github.com/chatwoot/chatwoot
1358,Sass,https://github.com/topics/Sass,https://github.com/primer/css
1359,Sass,https://github.com/topics/Sass,https://github.com/thoughtbot/bourbon
1360,Sass,https://github.com/topics/Sass,https://github.com/pahen/madge
1361,Scala,https://github.com/topics/Scala,https://github.com/apache/spark
1362,Scala,https://github.com/topics/Scala,https://github.com/apache/kafka
1363,Scala,https://github.com/topics/Scala,https://github.com/apache/flink
1364,Scala,https://github.com/topics/Scala,https://github.com/heibaiying/BigData-Notes
1365,Scala,https://github.com/topics/Scala,https://github.com/lichess-org/lila
1366,Scala,https://github.com/topics/Scala,https://github.com/scala/scala
1367,Scala,https://github.com/topics/Scala,https://github.com/deeplearning4j/deeplearning4j
1368,Scala,https://github.com/topics/Scala,https://github.com/apache/predictionio
1369,Scala,https://github.com/topics/Scala,https://github.com/playframework/playframework
1370,Scala,https://github.com/topics/Scala,https://github.com/yahoo/CMAK
1371,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/microsoft/ML-For-Beginners
1372,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/Avik-Jain/100-Days-Of-ML-Code
1373,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/jakevdp/PythonDataScienceHandbook
1374,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/apachecn/ailearning
1375,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/donnemartin/data-science-ipython-notebooks
1376,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/ageron/handson-ml
1377,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/onnx/onnx
1378,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/ml-tooling/best-of-ml-python
1379,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/virgili0/Virgilio
1380,scikit-learn,https://github.com/topics/scikit-learn,https://github.com/microsoft/onnxruntime
1381,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/asavie/xdp
1382,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/knowledgedefinednetworking/a-deep-rl-approach-for-sdn-routing-optimization
1383,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/GAR-Project/project
1384,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/nayanseth/sdn-loadbalancing
1385,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/seungsoo-lee/DELTA
1386,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/eniac/Flightplan
1387,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/lopezalvar/awesome-sdn-security
1388,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/AnotherKamila/sdn-loadbalancer
1389,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/edoardottt/offensive-onos
1390,Software-defined networking,https://github.com/topics/Software-defined-networking,https://github.com/eniac/FDP
1391,Security,https://github.com/topics/Security,https://github.com/trimstray/the-book-of-secret-knowledge
1392,Security,https://github.com/topics/Security,https://github.com/Hack-with-Github/Awesome-Hacking
1393,Security,https://github.com/topics/Security,https://github.com/Developer-Y/cs-video-courses
1394,Security,https://github.com/topics/Security,https://github.com/swisskyrepo/PayloadsAllTheThings
1395,Security,https://github.com/topics/Security,https://github.com/caddyserver/caddy
1396,Security,https://github.com/topics/Security,https://github.com/x64dbg/x64dbg
1397,Security,https://github.com/topics/Security,https://github.com/mitmproxy/mitmproxy
1398,Security,https://github.com/topics/Security,https://github.com/QuivrHQ/quivr
1399,Security,https://github.com/topics/Security,https://github.com/trailofbits/algo
1400,Security,https://github.com/topics/Security,https://github.com/digitalocean/nginxconfig.io
1401,Server,https://github.com/topics/Server,https://github.com/gin-gonic/gin
1402,Server,https://github.com/topics/Server,https://github.com/expressjs/express
1403,Server,https://github.com/topics/Server,https://github.com/withastro/astro
1404,Server,https://github.com/topics/Server,https://github.com/vapor/vapor
1405,Server,https://github.com/topics/Server,https://github.com/PostgREST/postgrest
1406,Server,https://github.com/topics/Server,https://github.com/valeriansaliou/sonic
1407,Server,https://github.com/topics/Server,https://github.com/imthenachoman/How-To-Secure-A-Linux-Server
1408,Server,https://github.com/topics/Server,https://github.com/Grasscutters/Grasscutter
1409,Server,https://github.com/topics/Server,https://github.com/ory/hydra
1410,Server,https://github.com/topics/Server,https://github.com/mail-in-a-box/mailinabox
1411,Serverless,https://github.com/topics/Serverless,https://github.com/anuraghazra/github-readme-stats
1412,Serverless,https://github.com/topics/Serverless,https://github.com/serverless/serverless
1413,Serverless,https://github.com/topics/Serverless,https://github.com/appwrite/appwrite
1414,Serverless,https://github.com/topics/Serverless,https://github.com/Kong/kong
1415,Serverless,https://github.com/topics/Serverless,https://github.com/pingcap/tidb
1416,Serverless,https://github.com/topics/Serverless,https://github.com/surrealdb/surrealdb
1417,Serverless,https://github.com/topics/Serverless,https://github.com/openfaas/faas
1418,Serverless,https://github.com/topics/Serverless,https://github.com/firecracker-microvm/firecracker
1419,Serverless,https://github.com/topics/Serverless,https://github.com/dapr/dapr
1420,Serverless,https://github.com/topics/Serverless,https://github.com/kriasoft/react-starter-kit
1421,Shell,https://github.com/topics/Shell,https://github.com/ohmyzsh/ohmyzsh
1422,Shell,https://github.com/topics/Shell,https://github.com/nvbn/thefuck
1423,Shell,https://github.com/topics/Shell,https://github.com/nvm-sh/nvm
1424,Shell,https://github.com/topics/Shell,https://github.com/ryanoasis/nerd-fonts
1425,Shell,https://github.com/topics/Shell,https://github.com/git/git
1426,Shell,https://github.com/topics/Shell,https://github.com/tldr-pages/tldr
1427,Shell,https://github.com/topics/Shell,https://github.com/pi-hole/pi-hole
